param,group,source,categories,desc
PRJ_ORG_HEALTH_QE_TXT,13,universal-meta,<ALL>,Qualified Expert (radiation)
PRJ_ORG_LEAD_APPOINTED_PARTY_TXT,13,universal-meta,<ALL>,ISO 19650 lead appointed party (default Planscape Limited) [template engine v1.1]
PRJ_ORG_ORIGINATOR_CODE_TXT,13,universal-meta,<ALL>,ISO 19650 originator code (default PLNS) [template engine v1.1]
PRJ_ORG_PARTICIPANTS_TXT,13,universal-meta,<ALL>,Semicolon-separated participants list [template engine v1.1]
PRJ_ORG_PHASE_TXT,13,universal-meta,<ALL>,ISO 19650 project phase code (default DE) [template engine v1.1]
PRJ_ORG_PRESSURE_PROFILE_TXT,13,universal-meta,<ALL>,Active pressure-regime profile id for GeneralPressureRegimeValidator (healthcare-htm03-01 / gmp-annex1 / iso-14644-cleanroom / bs-en-12128-lab) [Phase 183]
PRJ_ORG_PROJECT_ADDRESS_TXT,13,universal-meta,<ALL>,Project / site address shown on the title block [STING Phase 171]
PRJ_ORG_PROJECT_CODE_TXT,13,universal-meta,<ALL>,Project identifier code (alphanumeric) [template engine v1.1]
PRJ_ORG_PROJECT_NAME_TXT,13,universal-meta,<ALL>,Project name shown on the title block [STING Phase 171]
PRJ_ORG_PROJECT_NORTH_TXT,13,universal-meta,<ALL>,"Project north angle relative to true north, e.g. ""12.5deg E of true north"" -- for sheet-level coordination + wayfinding [ISO 19650-1:2018]"
PRJ_ORG_PROJECT_NUMBER_TXT,13,universal-meta,<ALL>,Project number / job number shown on the title block [STING Phase 171]
PRJ_ORG_REGION_TXT,13,universal-meta,<ALL>,Project regional context (Kampala / Mbarara / Fort Portal / Gulu / Mbale / Jinja / Lira / Kasese / Kabale / Custom) — drives Uganda NBC + East African Rift seismic + EC1 climate defaults [Phase 189]
PRJ_ORG_RIBA_STAGE_TXT,13,universal-meta,<ALL>,RIBA work stage (0-7) shown on the title block [STING Phase 171]
PRJ_ORG_SECURITY_CLASS_TXT,13,universal-meta,<ALL>,"Information security classification, e.g. ""OFFICIAL"" / ""OFFICIAL-SENSITIVE"" / ""SECRET"" / ""PUBLIC"" -- drives PDF watermarks + CDE access controls [ISO 27001:2022, NPSA / CPNI guidance]"
PRJ_ORG_SIGNATURE_PROVIDER_TXT,13,universal-meta,<ALL>,Signature provider id (empty = signatures disabled) [template engine v1.1]
PRJ_ORG_UNICLASS_CO_TXT,13,universal-meta,<ALL>,"Project Uniclass 2015 Complex (Co_) classification, e.g. ""Co_25_30 Office buildings"" -- provides the project's industry-standard taxonomy on the title block [Uniclass 2015]"
PRJ_ORG_WORKFLOW_PROFILE_TXT,13,universal-meta,<ALL>,"Workflow profile key (default ""default"") [template engine v1.1]"
PRJ_ORIGINATOR_COD_TXT,13,universal-meta,<ALL>,ISO 19650 originator code
PRJ_PHASE_TXT,13,universal-meta,<ALL>,Prj Phase Txt [ISO 19650-1:2018]
PRJ_PROJECT_COD_TXT,13,universal-meta,<ALL>,ISO 19650 project code
PRJ_REFRIG_FLUID_TXT,13,universal-meta,<ALL>,Project refrigerant fluid id (R410A / R32 / R134a / CO2) — drives HvacRefrigerantChargeCommand lookup [Phase 187g]
PRJ_REFRIG_IDU_MOUNTING_TXT,13,universal-meta,<ALL>,"Default IDU mounting for the project, used when HVC_IDU_MOUNTING_TXT is unset on a Space [Phase 187h]"
PRJ_REFRIG_VENDOR_SERIES_TXT,13,universal-meta,<ALL>,"Refrigerant vendor series id for charge-table lookup (e.g. 'Daikin-VRV-5', 'Mitsubishi-CityMulti-R2', 'Toshiba-SHRMe') [Phase 187g]"
PRJ_REV_COD_TXT,13,universal-meta,<ALL>,ISO 19650 revision code
PRJ_RTS_CLASS_TXT,13,universal-meta,<ALL>,ASHRAE Radiant Time Series construction class (Reactive / Light / Medium / Heavy)  -  controls thermal-mass lag in BlockLoadEngine [Phase 187d]
PRJ_STATUS_COD_TXT,13,universal-meta,<ALL>,ISO 19650 document status code
PRJ_TB_APVD_BY_TXT,13,universal-meta,<ALL>,Name or initials of person who approved the drawing [ISO 19650-1:2018]
PRJ_TB_CHECKED_BY_TXT,13,universal-meta,<ALL>,Name or initials of person who checked the drawing [ISO 19650-1:2018]
PRJ_TB_CLIENT_ADDRESS_TXT,13,universal-meta,<ALL>,Client / appointing party address [ISO 19650-1:2018]
PRJ_TB_CLIENT_NAME_TXT,13,universal-meta,<ALL>,Client / appointing party name. Populated from PRJ_ORG_CLIENT_NAME_TXT. [ISO 19650-1:2018]
PRJ_TB_COMPANY_ADDRESS_TXT,13,universal-meta,<ALL>,Producing company address on title block. Populated from PRJ_ORG_COMPANY_ADDRESS_TXT. [ISO 19650-1:2018]
PRJ_TB_COMPANY_NAME_TXT,13,universal-meta,<ALL>,Producing company / consultant firm name on title block. Populated from PRJ_ORG_COMPANY_NAME_TXT. [ISO 19650-1:2018]
PRJ_TB_CONTRACTOR_ADDRESS_TXT,13,universal-meta,<ALL>,Main contractor address for this project [ISO 19650-1:2018]
PRJ_TB_CONTRACTOR_NAME_TXT,13,universal-meta,<ALL>,Main contractor name for this project [ISO 19650-1:2018]
PRJ_TB_DATE_APVD_TXT,13,universal-meta,<ALL>,Date drawing was approved (DD-Mon-YYYY) [ISO 19650-1:2018]
PRJ_TB_DATE_CHECKED_TXT,13,universal-meta,<ALL>,Date drawing was checked (DD-Mon-YYYY) [ISO 19650-1:2018]
PRJ_TB_DATE_DRAWN_TXT,13,universal-meta,<ALL>,Date drawing was first created or last redrawn (DD-Mon-YYYY) [ISO 19650-1:2018]
PRJ_TB_DELIVERABLE_CDE_TXT,13,universal-meta,<ALL>,CDE container or folder reference where this deliverable is stored [ISO 19650-2:2018]
PRJ_TB_DELIVERABLE_DATADROP_TXT,13,universal-meta,<ALL>,ISO 19650 data drop identifier this deliverable belongs to [ISO 19650-2:2018]
PRJ_TB_DELIVERABLE_DUE_TXT,13,universal-meta,<ALL>,Due date for this deliverable in the project programme (ISO 8601) [ISO 19650-2:2018]
PRJ_TB_DELIVERABLE_STATUS_TXT,13,universal-meta,<ALL>,Current deliverable lifecycle status (WIP / Shared / Published / Archive) [ISO 19650-2:2018]
PRJ_TB_DESIGN_STAGE_TXT,13,universal-meta,<ALL>,Human-readable design stage label on title block. Populated from PRJ_ORG_PHASE_TXT. [ISO 19650-1:2018]
PRJ_TB_DISCIPLINE_TXT,13,universal-meta,<ALL>,"Discipline code or label for this drawing sheet (e.g. M, E, Mechanical) [ISO 19650-1:2018]"
PRJ_TB_DRAWN_BY_TXT,13,universal-meta,<ALL>,Name or initials of drafter who produced this drawing [ISO 19650-1:2018]
PRJ_TB_ISSUE_SUMMARY_TXT,13,universal-meta,<ALL>,"Short free-text summary of the issue purpose (e.g. ""For Construction"") [ISO 19650-1:2018]"
PRJ_TB_LAST_SYNC_BY_TXT,13,universal-meta,<ALL>,Username who triggered the last Planscape Server sync [ISO 19650-2:2018]
PRJ_TB_LAST_SYNC_TXT,13,universal-meta,<ALL>,ISO 8601 datetime of last sync to Planscape Server for this sheet [ISO 19650-2:2018]
PRJ_TB_LAST_TRANSMITTAL_DATE_TXT,13,universal-meta,<ALL>,Date of the last transmittal that included this sheet (ISO 8601) [ISO 19650-2:2018]
PRJ_TB_LAST_TRANSMITTAL_TXT,13,universal-meta,<ALL>,Transmittal number of the last issue that included this sheet [ISO 19650-2:2018]
PRJ_TB_LOCK_BOOL,13,universal-meta,<ALL>,"When true, prevents TitleBlockParamApplier from overwriting manually set values on this sheet [ISO 19650-1:2018]"
PRJ_TB_LOGO_PATH_TXT,13,universal-meta,<ALL>,File path or URL to company logo image for title block rendering [ISO 19650-1:2018]
PRJ_TB_MEP_CONSULTANTS_ADDRESS_TXT,13,universal-meta,<ALL>,MEP consultant office address shown on title block -- paired with PRJ_TB_MEP_CONSULTANTS_NAME_TXT [ISO 19650-1:2018]
PRJ_TB_MEP_CONSULTANTS_NAME_TXT,13,universal-meta,<ALL>,MEP engineering consultant firm name [ISO 19650-1:2018]
PRJ_TB_NOTES_LEGEND_REF_TXT,13,universal-meta,<ALL>,Reference to the notes/legend drawing number applicable to this sheet [ISO 19650-1:2018]
PRJ_TB_PAPER_SZ_TXT,13,universal-meta,<ALL>,"Paper/sheet size (A0, A1, A2, A3, A4) [ISO 19650-1:2018]"
PRJ_TB_REVISION_DATE_TXT,13,universal-meta,<ALL>,Date of the current revision (DD-Mon-YYYY) [ISO 19650-1:2018]
PRJ_TB_REVISION_DESCRIPTION_TXT,13,universal-meta,<ALL>,Brief description of what changed in the current revision [ISO 19650-1:2018]
PRJ_TB_REVISION_NR_TXT,13,universal-meta,<ALL>,"Revision number or code (e.g. P1, C2, A) for the current issue [ISO 19650-1:2018]"
PRJ_TB_SCALE_OVERRIDE_TXT,13,universal-meta,<ALL>,"Override scale label shown on title block (e.g. ""NTS"", ""1:100""). Empty = use view scale. [ISO 19650-1:2018]"
PRJ_TB_SCHEMA_VERSION_TXT,13,universal-meta,<ALL>,STING title block data schema version this sheet was stamped with [ISO 19650-1:2018]
PRJ_TB_SHEET_NR_TXT,13,universal-meta,<ALL>,Sheet number string (may differ from Revit native sheet number for custom formats) [ISO 19650-1:2018]
PRJ_TB_SHOW_DISCBAND_BOOL,13,universal-meta,<ALL>,Show discipline colour band on title block [ISO 19650-1:2018]
PRJ_TB_SHOW_KEYPLAN_BOOL,13,universal-meta,<ALL>,LEGACY -- prefer TB_SHOW_KEY_PLAN_BOOL (GROUP 26). Show key plan element on title block [ISO 19650-1:2018]
PRJ_TB_SHOW_NORTHARROW_BOOL,13,universal-meta,<ALL>,LEGACY -- prefer TB_SHOW_NORTH_ARROW_BOOL (GROUP 26). Show north arrow on title block [ISO 19650-1:2018]
PRJ_TB_SHOW_SCALEBAR_BOOL,13,universal-meta,<ALL>,LEGACY -- prefer TB_SHOW_SCALEBAR_BOOL (GROUP 26). Show scale bar on title block [ISO 19650-1:2018]
PRJ_TB_STRUCTURAL_CONSULTANTS_ADDRESS_TXT,13,universal-meta,<ALL>,Structural consultant office address shown on title block -- paired with PRJ_TB_STRUCTURAL_CONSULTANTS_NAME_TXT [ISO 19650-1:2018]
PRJ_TB_STRUCTURAL_CONSULTANTS_NAME_TXT,13,universal-meta,<ALL>,Structural engineering consultant firm name [ISO 19650-1:2018]
PRJ_TB_TOTAL_NO_SHEETS_TXT,13,universal-meta,<ALL>,Total number of sheets in this drawing package or issue [ISO 19650-1:2018]
PRJ_TB_VARIANT_TXT,13,universal-meta,<ALL>,"Drawing variant or option code (e.g. OPT-A, BASE) [ISO 19650-1:2018]"
PRJ_TEMPLATE_PROFILE_TXT,13,universal-meta,<ALL>,Compliance weight profile (default / working / coordination / presentation / handover / healthcare) [Template Manager v2]
PRJ_TRACE_TOLERANCE_PCT,13,universal-meta,<ALL>,Acceptance band (percent) for HvacCompareLoadsCommand vs TRACE / HAP reference loads (default 15%) [Phase 187g]
PRJ_VOLUME_CODE,13,universal-meta,<ALL>,ISO 19650 Volume code parsed from file name (BLD1/BLD2/SITE/etc.) [Phase 108m]
PRJ_VOLUME_COD_TXT,13,universal-meta,<ALL>,ISO 19650 volume code
PROJECT_BUDGET_UGX,13,misc-meta,<ALL>,Project budget set by cost consultant in UGX [ISO 19650-3:2020]
PROP_ACOUSTIC_ABS,14,curated-fallback,Materials,Prop Acoustic Abs [ISO 19650-1:2018]
PROP_CARBON_KG_M3,14,curated-fallback,Materials,Prop Carbon Kg M3 [ISO 19650-1:2018]
PROP_COMP_STRENGTH_MPA,14,curated-fallback,Materials,Prop Comp Strength Mpa [ISO 19650-1:2018]
PROP_DENSITY_KG_M3,14,curated-fallback,Materials,Prop Density Kg M3 [ISO 19650-1:2018]
PROP_FIRE_RATING,14,curated-fallback,Materials,Prop Fire Rating [ISO 19650-1:2018]
PROP_PHYSICAL_SPARE_01_TXT,14,curated-fallback,Materials,Spare parameter 1 for PROP_PHYSICAL group
PROP_PHYSICAL_SPARE_02_TXT,14,curated-fallback,Materials,Spare parameter 2 for PROP_PHYSICAL group
PROP_SOUND_RED_DB,14,curated-fallback,Materials,Prop Sound Red Db [ISO 19650-1:2018]
PROP_SPECIFIC_HEAT_J_KGK,14,curated-fallback,Materials,Prop Specific Heat J Kgk [ISO 19650-1:2018]
PROP_TAG_7_PARA_MATERIALS_TXT,14,tag-container,<ALL>,Materials paragraph [ISO 19650-3:2020]
PROP_TENS_STRENGTH_MPA,14,curated-fallback,Materials,Prop Tens Strength Mpa [ISO 19650-1:2018]
PROP_THERMAL_COND_W_MK,14,curated-fallback,Materials,Prop Thermal Cond W Mk [ISO 19650-1:2018]
PROP_THERMAL_RES_M2K_W,14,curated-fallback,Materials,Prop Thermal Res M2k W [ISO 19650-1:2018]
PS_AMBIENT_SHADOWS_BOOL,11,curated-fallback,Generic Models,Presentation Style Ambient Shadows Bool [TPL_TRACKING]
PS_BACKGROUND_TYPE_TXT,11,curated-fallback,Generic Models,Presentation Style Background Type Txt [TPL_TRACKING]
PS_BEST_FOR_TXT,11,curated-fallback,Generic Models,Presentation Style Best For Txt [TPL_TRACKING]
PS_MOOD_TXT,11,curated-fallback,Generic Models,Presentation Style Mood Txt [TPL_TRACKING]
PS_SHADOWS_BOOL,11,curated-fallback,Generic Models,Presentation Style Shadows Bool [TPL_TRACKING]
PS_SILHOUETTES_BOOL,11,curated-fallback,Generic Models,Presentation Style Silhouettes Bool [TPL_TRACKING]
PS_SKETCHY_LINES_BOOL,11,curated-fallback,Generic Models,Presentation Style Sketchy Lines Bool [TPL_TRACKING]
PS_STYLE_CATEGORY_TXT,11,curated-fallback,Generic Models,Presentation Style Style Category Txt [TPL_TRACKING]
PS_STYLE_NAME_TXT,11,curated-fallback,Generic Models,Presentation Style Style Name Txt [TPL_TRACKING]
PS_VIEW_TYPE_TXT,11,curated-fallback,Generic Models,Presentation Style View Type Txt [TPL_TRACKING]
PS_VISUAL_STYLE_TXT,11,curated-fallback,Generic Models,Presentation Style Visual Style Txt [TPL_TRACKING]
PT_BACKGROUND_B_INT,11,curated-fallback,Generic Models,Presentation Template Background B Int [TPL_TRACKING]
PT_BACKGROUND_G_INT,11,curated-fallback,Generic Models,Presentation Template Background G Int [TPL_TRACKING]
PT_BACKGROUND_R_INT,11,curated-fallback,Generic Models,Presentation Template Background R Int [TPL_TRACKING]
PT_DETAIL_LEVEL_TXT,11,curated-fallback,Generic Models,Presentation Template Detail Level Txt [TPL_TRACKING]
PT_PURPOSE_TXT,11,curated-fallback,Generic Models,Presentation Template Purpose Txt [TPL_TRACKING]
PT_SCALE_TXT,11,curated-fallback,Generic Models,Presentation Template Scale Txt [TPL_TRACKING]
PT_SHADOWS_BOOL,11,curated-fallback,Generic Models,Presentation Template Shadows Bool [TPL_TRACKING]
PT_STYLE_REFERENCE_TXT,11,curated-fallback,Generic Models,Presentation Template Style Reference Txt [TPL_TRACKING]
PT_TEMPLATE_NAME_TXT,11,curated-fallback,Generic Models,Presentation Template Template Name Txt [TPL_TRACKING]
PT_VG_SCHEME_TXT,11,curated-fallback,Generic Models,Presentation Template Vg Scheme Txt [TPL_TRACKING]
PT_VIEW_TYPE_TXT,11,curated-fallback,Generic Models,Presentation Template View Type Txt [TPL_TRACKING]
PT_VISUAL_STYLE_TXT,11,curated-fallback,Generic Models,Presentation Template Visual Style Txt [TPL_TRACKING]
PV_PANEL_KWP,4,meta-universal,<ALL>,Pv Panel Kwp [STING]
PV_SYSTEM_TYPE_TXT,4,meta-universal,<ALL>,Pv System Type Txt [STING]
Pset_StingCost.Currency,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> Currency [Phase 184k / P8]
Pset_StingCost.NRM2Section,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> NRM2Section [Phase 184k / P8]
Pset_StingCost.ProvisionalSum,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> ProvisionalSum [Phase 184k / P8]
Pset_StingCost.RateSource,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> RateSource [Phase 184k / P8]
Pset_StingCost.TotalCost,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> TotalCost [Phase 184k / P8]
Pset_StingCost.UnitRate,2,interop-universal,<ALL>,STING IFC4 cost-data property set -> UnitRate [Phase 184k / P8]
QTO_GLAZING_AREA_M2,26,excluded,,ArchiCAD IFC: window glazing (transparent) area m2 (Qto_WindowBaseQuantities)
QTO_GROSS_AREA_M2,26,excluded,,ArchiCAD IFC: element gross side/face area m2 (Qto BaseQuantities)
QTO_GROSS_VOLUME_M3,26,excluded,,ArchiCAD IFC: element gross volume m3 (Qto BaseQuantities)
QTO_GROSS_WALL_AREA_M2,26,excluded,,ArchiCAD IFC: room gross wall surface area m2 (Qto_SpaceBaseQuantities)
QTO_HEIGHT_M,26,excluded,,ArchiCAD IFC: element height or depth m (Qto BaseQuantities)
QTO_LENGTH_M,26,excluded,,ArchiCAD IFC: element length or span m (Qto BaseQuantities)
QTO_NET_AREA_M2,26,excluded,,ArchiCAD IFC: element net side/face area m2 deducting openings (Qto BaseQuantities)
QTO_NET_CEILING_AREA_M2,26,excluded,,ArchiCAD IFC: room net ceiling area m2 (Qto_SpaceBaseQuantities)
QTO_NET_FLOOR_AREA_M2,26,excluded,,ArchiCAD IFC: room net floor area m2 (Qto_SpaceBaseQuantities)
QTO_NET_VOLUME_M3,26,excluded,,ArchiCAD IFC: element net volume m3 deducting openings and recesses (Qto BaseQuantities)
QTO_PERIMETER_M,26,excluded,,ArchiCAD IFC: element perimeter m (door/window frame perimeter)
QTO_WEIGHT_KG,26,excluded,,ArchiCAD IFC: element weight kg (Qto beam/column quantities)
QTO_WIDTH_M,26,excluded,,ArchiCAD IFC: element width or thickness m (Qto BaseQuantities)
Qto_BeamBaseQuantities.CrossSectionArea,2,excluded,,IFC4 Qto_BeamBaseQuantities -> CrossSectionArea [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.GrossVolume,2,excluded,,IFC4 Qto_BeamBaseQuantities -> GrossVolume [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_BeamBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.Length,2,excluded,,IFC4 Qto_BeamBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.NetVolume,2,excluded,,IFC4 Qto_BeamBaseQuantities -> NetVolume [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.NetWeight,2,excluded,,IFC4 Qto_BeamBaseQuantities -> NetWeight [Phase 184k / P8 IFC Qto]
Qto_BeamBaseQuantities.OuterSurfaceArea,2,excluded,,IFC4 Qto_BeamBaseQuantities -> OuterSurfaceArea [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.CrossSectionArea,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> CrossSectionArea [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.GrossVolume,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> GrossVolume [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.Length,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.NetVolume,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> NetVolume [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.NetWeight,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> NetWeight [Phase 184k / P8 IFC Qto]
Qto_ColumnBaseQuantities.OuterSurfaceArea,2,excluded,,IFC4 Qto_ColumnBaseQuantities -> OuterSurfaceArea [Phase 184k / P8 IFC Qto]
Qto_CoveringBaseQuantities.GrossArea,2,excluded,,IFC4 Qto_CoveringBaseQuantities -> GrossArea [Phase 184k / P8 IFC Qto]
Qto_CoveringBaseQuantities.NetArea,2,excluded,,IFC4 Qto_CoveringBaseQuantities -> NetArea [Phase 184k / P8 IFC Qto]
Qto_DoorBaseQuantities.Area,2,excluded,,IFC4 Qto_DoorBaseQuantities -> Area [Phase 184k / P8 IFC Qto]
Qto_DoorBaseQuantities.Height,2,excluded,,IFC4 Qto_DoorBaseQuantities -> Height [Phase 184k / P8 IFC Qto]
Qto_DoorBaseQuantities.Perimeter,2,excluded,,IFC4 Qto_DoorBaseQuantities -> Perimeter [Phase 184k / P8 IFC Qto]
Qto_DoorBaseQuantities.Width,2,excluded,,IFC4 Qto_DoorBaseQuantities -> Width [Phase 184k / P8 IFC Qto]
Qto_DuctSegmentBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_DuctSegmentBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_DuctSegmentBaseQuantities.Length,2,excluded,,IFC4 Qto_DuctSegmentBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_DuctSegmentBaseQuantities.OuterSurfaceArea,2,excluded,,IFC4 Qto_DuctSegmentBaseQuantities -> OuterSurfaceArea [Phase 184k / P8 IFC Qto]
Qto_PipeSegmentBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_PipeSegmentBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_PipeSegmentBaseQuantities.Length,2,excluded,,IFC4 Qto_PipeSegmentBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_PipeSegmentBaseQuantities.OuterSurfaceArea,2,excluded,,IFC4 Qto_PipeSegmentBaseQuantities -> OuterSurfaceArea [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.Depth,2,excluded,,IFC4 Qto_SlabBaseQuantities -> Depth [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.GrossArea,2,excluded,,IFC4 Qto_SlabBaseQuantities -> GrossArea [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.GrossVolume,2,excluded,,IFC4 Qto_SlabBaseQuantities -> GrossVolume [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_SlabBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.Length,2,excluded,,IFC4 Qto_SlabBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.NetArea,2,excluded,,IFC4 Qto_SlabBaseQuantities -> NetArea [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.NetVolume,2,excluded,,IFC4 Qto_SlabBaseQuantities -> NetVolume [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.NetWeight,2,excluded,,IFC4 Qto_SlabBaseQuantities -> NetWeight [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.Perimeter,2,excluded,,IFC4 Qto_SlabBaseQuantities -> Perimeter [Phase 184k / P8 IFC Qto]
Qto_SlabBaseQuantities.Width,2,excluded,,IFC4 Qto_SlabBaseQuantities -> Width [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.FinishCeilingHeight,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> FinishCeilingHeight [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.GrossFloorArea,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> GrossFloorArea [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.GrossPerimeter,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> GrossPerimeter [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.GrossVolume,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> GrossVolume [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.GrossWallArea,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> GrossWallArea [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.Height,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> Height [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.NetFloorArea,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> NetFloorArea [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.NetPerimeter,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> NetPerimeter [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.NetVolume,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> NetVolume [Phase 184k / P8 IFC Qto]
Qto_SpaceBaseQuantities.NetWallArea,2,excluded,,IFC4 Qto_SpaceBaseQuantities -> NetWallArea [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.GrossSideArea,2,excluded,,IFC4 Qto_WallBaseQuantities -> GrossSideArea [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.GrossVolume,2,excluded,,IFC4 Qto_WallBaseQuantities -> GrossVolume [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.GrossWeight,2,excluded,,IFC4 Qto_WallBaseQuantities -> GrossWeight [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.Height,2,excluded,,IFC4 Qto_WallBaseQuantities -> Height [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.Length,2,excluded,,IFC4 Qto_WallBaseQuantities -> Length [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.NetSideArea,2,excluded,,IFC4 Qto_WallBaseQuantities -> NetSideArea [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.NetVolume,2,excluded,,IFC4 Qto_WallBaseQuantities -> NetVolume [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.NetWeight,2,excluded,,IFC4 Qto_WallBaseQuantities -> NetWeight [Phase 184k / P8 IFC Qto]
Qto_WallBaseQuantities.Width,2,excluded,,IFC4 Qto_WallBaseQuantities -> Width [Phase 184k / P8 IFC Qto]
Qto_WindowBaseQuantities.Area,2,excluded,,IFC4 Qto_WindowBaseQuantities -> Area [Phase 184k / P8 IFC Qto]
Qto_WindowBaseQuantities.Height,2,excluded,,IFC4 Qto_WindowBaseQuantities -> Height [Phase 184k / P8 IFC Qto]
Qto_WindowBaseQuantities.Perimeter,2,excluded,,IFC4 Qto_WindowBaseQuantities -> Perimeter [Phase 184k / P8 IFC Qto]
Qto_WindowBaseQuantities.Width,2,excluded,,IFC4 Qto_WindowBaseQuantities -> Width [Phase 184k / P8 IFC Qto]
RAD_BARRIER_TYPE_TXT,30,safe-prefix,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures,Barrier type: PRIMARY / SECONDARY / SCATTER / LEAKAGE [NCRP 147]
RAD_DOSE_DESIGN_GOAL_TXT,30,safe-prefix,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures,Dose design goal: CONTROLLED (5 mGy/yr) / UNCONTROLLED (1 mGy/yr) [NCRP 147]
RAD_EQP_TAG,30,tag-container,<ALL>,Radiation protection ISO 19650 tag container
RAD_LEAD_MM_NR,30,safe-prefix,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures,Pb-equivalent thickness in this element (mm) [NCRP 147]
RAD_OCC_FACTOR_NR,30,safe-prefix,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures,NCRP 147 Occupancy factor T
RAD_QE_DT,30,safe-prefix,Specialty Equipment|Mechanical Equipment|Plumbing Fixtures,QE sign-off date (ISO 8601)
